seed,p_2Q(%),Degree,Sample Variance
1301.0,0.02609315604220459,10,4785765.064607631
1302.0,0.02609315604220459,10,4587973.8207345195
1303.0,0.02609315604220459,10,4650357.95946148
1304.0,0.02609315604220459,10,4862992.361965389
1305.0,0.02609315604220459,10,4465620.442161606
1306.0,0.02609315604220459,10,4853488.649590673
1307.0,0.02609315604220459,10,4426496.98461515
1308.0,0.02609315604220459,10,4853810.613831243
1309.0,0.02609315604220459,10,4836596.573327451
1310.0,0.02609315604220459,10,1.5503449135042948
1450.0,0.02609315604220459,11,3100548.3475282136
1451.0,0.02609315604220459,11,3155956.0252414388
1452.0,0.02609315604220459,11,3185231.2859608107
1453.0,0.02609315604220459,11,3093373.8460738612
1454.0,0.02609315604220459,11,3207669.443463832
1455.0,0.02609315604220459,11,3060536.1069701253
1456.0,0.02609315604220459,11,3169487.282229996
1457.0,0.02609315604220459,11,3078861.0762307034
1458.0,0.02609315604220459,11,3117935.2286784477
1459.0,0.02609315604220459,11,3122653.2909253747
1460.0,0.02609315604220459,11,0.36778929074986877
90.0,0.036256322754618486,2,5434489.934920576
91.0,0.036256322754618486,2,5475032.839376923
92.0,0.036256322754618486,2,5524891.985611422
93.0,0.036256322754618486,2,5431294.176702905
94.0,0.036256322754618486,2,5547549.588282587
95.0,0.036256322754618486,2,5351085.205578945
96.0,0.036256322754618486,2,5509793.490960203
97.0,0.036256322754618486,2,5382250.926382561
98.0,0.036256322754618486,2,5428672.4955403255
99.0,0.036256322754618486,2,5448016.68262593
100.0,0.036256322754618486,2,0.635936823937796
240.0,0.036256322754618486,3,5287136.599742305
241.0,0.036256322754618486,3,5294691.371203334
242.0,0.036256322754618486,3,5722618.68970983
243.0,0.036256322754618486,3,5242306.634842748
244.0,0.036256322754618486,3,5350374.209057685
245.0,0.036256322754618486,3,5005315.2831478575
246.0,0.036256322754618486,3,5419873.059535033
247.0,0.036256322754618486,3,5299507.651725729
248.0,0.036256322754618486,3,5186254.692595558
249.0,0.036256322754618486,3,5226812.857568257
250.0,0.036256322754618486,3,3.4934231471013604
390.0,0.036256322754618486,4,5091879.1136159245
391.0,0.036256322754618486,4,5425619.036595923
392.0,0.036256322754618486,4,5048734.206288106
393.0,0.036256322754618486,4,5320285.929204699
394.0,0.036256322754618486,4,5272902.638170543
395.0,0.036256322754618486,4,4959681.632136864
396.0,0.036256322754618486,4,5373344.529581779
397.0,0.036256322754618486,4,5083072.078430314
398.0,0.036256322754618486,4,5030503.964846444
399.0,0.036256322754618486,4,5059290.562918435
400.0,0.036256322754618486,4,0.6361146951572576
540.0,0.036256322754618486,5,5100929.712604243
541.0,0.036256322754618486,5,5156938.433084763
542.0,0.036256322754618486,5,5160179.3577155955
543.0,0.036256322754618486,5,5092970.773875614
544.0,0.036256322754618486,5,5215232.758735355
545.0,0.036256322754618486,5,5016921.115348213
546.0,0.036256322754618486,5,5172951.517293559
547.0,0.036256322754618486,5,5037133.955118535
548.0,0.036256322754618486,5,4902618.170727046
549.0,0.036256322754618486,5,5115009.489445346
550.0,0.036256322754618486,5,0.6362383457317844
690.0,0.036256322754618486,6,5100929.712604243
691.0,0.036256322754618486,6,5156938.433084763
692.0,0.036256322754618486,6,5160179.3577155955
693.0,0.036256322754618486,6,5092970.773875614
694.0,0.036256322754618486,6,5215232.758735355
695.0,0.036256322754618486,6,5016921.115348213
696.0,0.036256322754618486,6,5172951.517293559
697.0,0.036256322754618486,6,5037133.955118535
698.0,0.036256322754618486,6,5105503.447116599
699.0,0.036256322754618486,6,5115009.489445346
700.0,0.036256322754618486,6,0.6362383457317844
840.0,0.036256322754618486,7,5100929.712604243
841.0,0.036256322754618486,7,5156938.433084763
842.0,0.036256322754618486,7,5160179.3577155955
843.0,0.036256322754618486,7,5092970.773875614
844.0,0.036256322754618486,7,5205988.228259051
845.0,0.036256322754618486,7,5016921.206551528
846.0,0.036256322754618486,7,5172951.517293559
847.0,0.036256322754618486,7,5037133.955118535
848.0,0.036256322754618486,7,5105503.447116599
849.0,0.036256322754618486,7,5115009.489445346
850.0,0.036256322754618486,7,0.6362383457317844
990.0,0.036256322754618486,8,5101496.415073917
991.0,0.036256322754618486,8,5150893.735371524
992.0,0.036256322754618486,8,5292528.125022389
993.0,0.036256322754618486,8,5092970.773875614
994.0,0.036256322754618486,8,5215232.758735355
995.0,0.036256322754618486,8,4985414.486613806
996.0,0.036256322754618486,8,5161796.289672944
997.0,0.036256322754618486,8,5038613.456435389
998.0,0.036256322754618486,8,5176138.490847742
999.0,0.036256322754618486,8,5115009.489445346
1000.0,0.036256322754618486,8,0.6362383457317844
1140.0,0.036256322754618486,9,4977953.309752327
1141.0,0.036256322754618486,9,5129615.136906604
1142.0,0.036256322754618486,9,5235333.405171848
1143.0,0.036256322754618486,9,4886662.972537943
1144.0,0.036256322754618486,9,5125375.503178095
1145.0,0.036256322754618486,9,5006029.561069214
1146.0,0.036256322754618486,9,5203234.432355749
1147.0,0.036256322754618486,9,5039210.221371764
1148.0,0.036256322754618486,9,5128533.702352866
1149.0,0.036256322754618486,9,5170387.230346544
1150.0,0.036256322754618486,9,0.6362508083025014
1290.0,0.036256322754618486,10,4518959.007513146
1291.0,0.036256322754618486,10,4785765.064607631
1292.0,0.036256322754618486,10,4587973.8207345195
1293.0,0.036256322754618486,10,4650357.95946148
1294.0,0.036256322754618486,10,4862992.361965389
1295.0,0.036256322754618486,10,4465620.442161606
1296.0,0.036256322754618486,10,4853488.649590673
1297.0,0.036256322754618486,10,4426496.98461515
1298.0,0.036256322754618486,10,4853810.613831243
1299.0,0.036256322754618486,10,4836596.573327451
1300.0,0.036256322754618486,10,1.5503449135042948
1440.0,0.036256322754618486,11,3738829.7387152216
1441.0,0.036256322754618486,11,3793023.455654451
1442.0,0.036256322754618486,11,3792990.6456501433
1443.0,0.036256322754618486,11,3746428.5361864707
1444.0,0.036256322754618486,11,3824303.542572137
1445.0,0.036256322754618486,11,3695789.94413026
1446.0,0.036256322754618486,11,3801497.781681629
1447.0,0.036256322754618486,11,3705910.289856852
1448.0,0.036256322754618486,11,3765226.562542567
1449.0,0.036256322754618486,11,3755126.2017698037
1450.0,0.036256322754618486,11,1.007359569486275
80.0,0.05037799711008065,2,5815185.705573805
81.0,0.05037799711008065,2,5874640.421865089
82.0,0.05037799711008065,2,5903410.760055235
83.0,0.05037799711008065,2,5822511.587147412
84.0,0.05037799711008065,2,5944684.153952061
85.0,0.05037799711008065,2,5740610.110184406
86.0,0.05037799711008065,2,5888027.95958879
87.0,0.05037799711008065,2,5766863.497813751
88.0,0.05037799711008065,2,5825087.64271861
89.0,0.05037799711008065,2,5820166.495187219
90.0,0.05037799711008065,2,0.6362383457317844
230.0,0.05037799711008065,3,6103072.942198277
231.0,0.05037799711008065,3,6109185.258415464
232.0,0.05037799711008065,3,6242994.912684177
233.0,0.05037799711008065,3,5955333.011625224
234.0,0.05037799711008065,3,6320739.950841571
235.0,0.05037799711008065,3,5996729.081559294
236.0,0.05037799711008065,3,6104990.221915677
237.0,0.05037799711008065,3,5786552.498340323
238.0,0.05037799711008065,3,5960452.148052794
239.0,0.05037799711008065,3,6165881.467855567
240.0,0.05037799711008065,3,1.3074352725424283
380.0,0.05037799711008065,4,5492719.435892645
381.0,0.05037799711008065,4,5445815.74332995
382.0,0.05037799711008065,4,5360915.634263938
383.0,0.05037799711008065,4,5800903.489203594
384.0,0.05037799711008065,4,5688787.200853296
385.0,0.05037799711008065,4,5251646.498386656
386.0,0.05037799711008065,4,6401947.847620146
387.0,0.05037799711008065,4,6171750.0365429055
388.0,0.05037799711008065,4,6107601.279599847
389.0,0.05037799711008065,4,5328965.9595839055
390.0,0.05037799711008065,4,2.9529201637598548
530.0,0.05037799711008065,5,5248091.494222838
531.0,0.05037799711008065,5,5297011.650052742
532.0,0.05037799711008065,5,5353019.79468238
533.0,0.05037799711008065,5,5266799.402993873
534.0,0.05037799711008065,5,5372779.830446777
535.0,0.05037799711008065,5,5177181.464113816
536.0,0.05037799711008065,5,5329326.084520722
537.0,0.05037799711008065,5,5211180.33859439
538.0,0.05037799711008065,5,5264610.70525428
539.0,0.05037799711008065,5,5287033.403950237
540.0,0.05037799711008065,5,3.5803549207617626
680.0,0.05037799711008065,6,5248091.494222838
681.0,0.05037799711008065,6,5297011.650052742
682.0,0.05037799711008065,6,5353019.79468238
683.0,0.05037799711008065,6,5691508.821708295
684.0,0.05037799711008065,6,5367693.915143302
685.0,0.05037799711008065,6,5177181.464113816
686.0,0.05037799711008065,6,5329326.084520722
687.0,0.05037799711008065,6,5239212.173019373
688.0,0.05037799711008065,6,5259509.970299232
689.0,0.05037799711008065,6,5287033.403950237
690.0,0.05037799711008065,6,3.5803549207617626
830.0,0.05037799711008065,7,5189816.42770968
831.0,0.05037799711008065,7,5397376.009045233
832.0,0.05037799711008065,7,5422973.787691087
833.0,0.05037799711008065,7,5228211.087761633
834.0,0.05037799711008065,7,5365206.621286672
835.0,0.05037799711008065,7,5097403.421606118
836.0,0.05037799711008065,7,5274328.565134355
837.0,0.05037799711008065,7,5289960.837605508
838.0,0.05037799711008065,7,5287496.46554735
839.0,0.05037799711008065,7,5467860.92363729
840.0,0.05037799711008065,7,2.9510255966698566
980.0,0.05037799711008065,8,5150583.9139225595
981.0,0.05037799711008065,8,5080879.432093972
982.0,0.05037799711008065,8,5349600.730895265
983.0,0.05037799711008065,8,5578306.814405318
984.0,0.05037799711008065,8,5729772.566958058
985.0,0.05037799711008065,8,5289981.8466074215
986.0,0.05037799711008065,8,5319690.21029247
987.0,0.05037799711008065,8,5320648.37903934
988.0,0.05037799711008065,8,5377218.8596411
989.0,0.05037799711008065,8,5488379.873598276
990.0,0.05037799711008065,8,1.7575058059180848
1130.0,0.05037799711008065,9,5017471.611034983
1131.0,0.05037799711008065,9,5144236.434954681
1132.0,0.05037799711008065,9,5326436.552631881
1133.0,0.05037799711008065,9,5540121.914454675
1134.0,0.05037799711008065,9,4925080.262764402
1135.0,0.05037799711008065,9,4977250.409681954
1136.0,0.05037799711008065,9,5203836.131511766
1137.0,0.05037799711008065,9,5205587.3543390585
1138.0,0.05037799711008065,9,5186310.167126176
1139.0,0.05037799711008065,9,5423827.157124323
1140.0,0.05037799711008065,9,1.2208649392524427
1280.0,0.05037799711008065,10,4375700.168445034
1281.0,0.05037799711008065,10,4698973.236204492
1282.0,0.05037799711008065,10,4569848.453136974
1283.0,0.05037799711008065,10,4745030.5291195465
1284.0,0.05037799711008065,10,4708418.9795653075
1285.0,0.05037799711008065,10,4489274.103375096
1286.0,0.05037799711008065,10,4753324.009098362
1287.0,0.05037799711008065,10,4310912.681181511
1288.0,0.05037799711008065,10,4878119.066913029
1289.0,0.05037799711008065,10,4704427.353980626
1290.0,0.05037799711008065,10,3.2743495629406314
1430.0,0.05037799711008065,11,3859646.627924074
1431.0,0.05037799711008065,11,3918542.7490890627
1432.0,0.05037799711008065,11,3924325.2762707085
1433.0,0.05037799711008065,11,3852888.302677265
1434.0,0.05037799711008065,11,3956869.7412185688
1435.0,0.05037799711008065,11,3815798.609414871
1436.0,0.05037799711008065,11,3912180.7530061104
1437.0,0.05037799711008065,11,3816281.9916499536
1438.0,0.05037799711008065,11,3878755.3350894097
1439.0,0.05037799711008065,11,3872218.7902344815
1440.0,0.05037799711008065,11,0.3676260458445772
70.0,0.06999999999999999,2,5814608.349319272
71.0,0.06999999999999999,2,5873693.812352741
72.0,0.06999999999999999,2,5902794.350202388
73.0,0.06999999999999999,2,5822093.418802796
74.0,0.06999999999999999,2,5944627.083022581
75.0,0.06999999999999999,2,5739814.805516165
76.0,0.06999999999999999,2,5887119.95490021
77.0,0.06999999999999999,2,5766236.620062663
78.0,0.06999999999999999,2,5824250.682830111
79.0,0.06999999999999999,2,5819567.269363281
80.0,0.06999999999999999,2,0.6362383457317844
220.0,0.06999999999999999,3,6103072.942198277
221.0,0.06999999999999999,3,6109185.258415464
222.0,0.06999999999999999,3,6242994.912684177
223.0,0.06999999999999999,3,5955333.011625224
224.0,0.06999999999999999,3,6320739.950841571
225.0,0.06999999999999999,3,5996729.081559294
226.0,0.06999999999999999,3,6104990.221915677
227.0,0.06999999999999999,3,5786552.498340323
228.0,0.06999999999999999,3,5960452.148052794
229.0,0.06999999999999999,3,6165881.467855567
230.0,0.06999999999999999,3,1.3074352725424283
370.0,0.06999999999999999,4,5492719.435892645
371.0,0.06999999999999999,4,5445815.74332995
372.0,0.06999999999999999,4,5360915.634263938
373.0,0.06999999999999999,4,5800903.489203594
374.0,0.06999999999999999,4,5688787.200853296
375.0,0.06999999999999999,4,5251646.498386656
376.0,0.06999999999999999,4,6401947.847620146
377.0,0.06999999999999999,4,6171750.0365429055
378.0,0.06999999999999999,4,6107601.279599847
379.0,0.06999999999999999,4,5328965.9595839055
380.0,0.06999999999999999,4,2.9529201637598548
520.0,0.06999999999999999,5,5248091.494222838
521.0,0.06999999999999999,5,5297011.650052742
522.0,0.06999999999999999,5,5353019.79468238
523.0,0.06999999999999999,5,5266799.402993873
524.0,0.06999999999999999,5,5372779.830446777
525.0,0.06999999999999999,5,5177181.464113816
526.0,0.06999999999999999,5,5329326.084520722
527.0,0.06999999999999999,5,5211180.33859439
528.0,0.06999999999999999,5,5264610.70525428
529.0,0.06999999999999999,5,5287033.403950237
530.0,0.06999999999999999,5,3.5803549207617626
670.0,0.06999999999999999,6,5248091.494222838
671.0,0.06999999999999999,6,5297011.650052742
672.0,0.06999999999999999,6,5353019.79468238
673.0,0.06999999999999999,6,5691508.821708295
674.0,0.06999999999999999,6,5367693.915143302
675.0,0.06999999999999999,6,5177181.464113816
676.0,0.06999999999999999,6,5329326.084520722
677.0,0.06999999999999999,6,5239212.173019373
678.0,0.06999999999999999,6,5259509.970299232
679.0,0.06999999999999999,6,5287033.403950237
680.0,0.06999999999999999,6,3.5803549207617626
820.0,0.06999999999999999,7,5189816.42770968
821.0,0.06999999999999999,7,5397376.009045233
822.0,0.06999999999999999,7,5422973.787691087
823.0,0.06999999999999999,7,5228211.087761633
824.0,0.06999999999999999,7,5365206.621286672
825.0,0.06999999999999999,7,5097403.421606118
826.0,0.06999999999999999,7,5274328.565134355
827.0,0.06999999999999999,7,5289960.837605508
828.0,0.06999999999999999,7,5287496.46554735
829.0,0.06999999999999999,7,5467860.92363729
830.0,0.06999999999999999,7,2.9510255966698566
970.0,0.06999999999999999,8,5150583.9139225595
971.0,0.06999999999999999,8,5080879.432093972
972.0,0.06999999999999999,8,5349600.730895265
973.0,0.06999999999999999,8,5578306.814405318
974.0,0.06999999999999999,8,5729772.566958058
975.0,0.06999999999999999,8,5289981.8466074215
976.0,0.06999999999999999,8,5319690.21029247
977.0,0.06999999999999999,8,5320648.37903934
978.0,0.06999999999999999,8,5332786.12845984
979.0,0.06999999999999999,8,5486883.418193449
980.0,0.06999999999999999,8,1.7575058059180848
1120.0,0.06999999999999999,9,5012050.738119678
1121.0,0.06999999999999999,9,5159275.312207936
1122.0,0.06999999999999999,9,5326503.432998589
1123.0,0.06999999999999999,9,5540684.5511800395
1124.0,0.06999999999999999,9,4925080.262764402
1125.0,0.06999999999999999,9,4989177.978202004
1126.0,0.06999999999999999,9,5109127.497311706
1127.0,0.06999999999999999,9,5275982.805112707
1128.0,0.06999999999999999,9,5187278.027710562
1129.0,0.06999999999999999,9,5494137.227795965
1130.0,0.06999999999999999,9,0.36768665193742706
1270.0,0.06999999999999999,10,4779104.985660712
1271.0,0.06999999999999999,10,5106852.471625476
1272.0,0.06999999999999999,10,4733051.414610579
1273.0,0.06999999999999999,10,4889055.552939831
1274.0,0.06999999999999999,10,5009834.244844012
1275.0,0.06999999999999999,10,4803553.471464627
1276.0,0.06999999999999999,10,4973650.885555217
1277.0,0.06999999999999999,10,4689024.892797892
1278.0,0.06999999999999999,10,4963204.510326009
1279.0,0.06999999999999999,10,4755529.633582579
1280.0,0.06999999999999999,10,1.2884714407005826
1420.0,0.06999999999999999,11,4751820.114523322
1421.0,0.06999999999999999,11,4795190.510439097
1422.0,0.06999999999999999,11,4822609.840750821
1423.0,0.06999999999999999,11,4747361.302625955
1424.0,0.06999999999999999,11,4852802.339364251
1425.0,0.06999999999999999,11,4645686.124141699
1426.0,0.06999999999999999,11,4788170.012963038
1427.0,0.06999999999999999,11,4671834.208756673
1428.0,0.06999999999999999,11,4732876.269761093
1429.0,0.06999999999999999,11,4762292.9056371525
1430.0,0.06999999999999999,11,0.9209815453049308
60.0,0.09726468460611964,2,6442708.124204539
61.0,0.09726468460611964,2,6495106.958745097
62.0,0.09726468460611964,2,6535221.740553163
63.0,0.09726468460611964,2,6434061.178352804
64.0,0.09726468460611964,2,6560671.217315672
65.0,0.09726468460611964,2,6352665.588404153
66.0,0.09726468460611964,2,6524924.668230141
67.0,0.09726468460611964,2,6370451.005841379
68.0,0.09726468460611964,2,6439876.068634891
69.0,0.09726468460611964,2,6444188.400417439
70.0,0.09726468460611964,2,0.6362383457317844
210.0,0.09726468460611964,3,6472734.659808663
211.0,0.09726468460611964,3,6533809.705323639
212.0,0.09726468460611964,3,6468372.245819843
213.0,0.09726468460611964,3,6420495.684060091
214.0,0.09726468460611964,3,6603385.600591789
215.0,0.09726468460611964,3,6387724.6688881265
216.0,0.09726468460611964,3,6556373.698872902
217.0,0.09726468460611964,3,6413434.720139908
218.0,0.09726468460611964,3,6513370.973877585
219.0,0.09726468460611964,3,6497878.318677941
220.0,0.09726468460611964,3,0.6362383457317844
360.0,0.09726468460611964,4,6472734.659808663
361.0,0.09726468460611964,4,6542164.553710353
362.0,0.09726468460611964,4,6596001.227056955
363.0,0.09726468460611964,4,6450604.689331226
364.0,0.09726468460611964,4,6470909.188899226
365.0,0.09726468460611964,4,6217790.218855806
366.0,0.09726468460611964,4,6595437.432929693
367.0,0.09726468460611964,4,6398512.17176058
368.0,0.09726468460611964,4,6487182.114591609
369.0,0.09726468460611964,4,6459725.273885643
370.0,0.09726468460611964,4,2.9520816418940354
510.0,0.09726468460611964,5,6356204.294947618
511.0,0.09726468460611964,5,6538517.538362122
512.0,0.09726468460611964,5,6524725.256876271
513.0,0.09726468460611964,5,6017593.308339037
514.0,0.09726468460611964,5,6414625.305722404
515.0,0.09726468460611964,5,6274188.420427809
516.0,0.09726468460611964,5,6560876.616512167
517.0,0.09726468460611964,5,6385137.767283493
518.0,0.09726468460611964,5,6245481.664608739
519.0,0.09726468460611964,5,6451059.911094506
520.0,0.09726468460611964,5,0.6361146951572576
660.0,0.09726468460611964,6,5959757.723586219
661.0,0.09726468460611964,6,5609089.807841629
662.0,0.09726468460611964,6,6453827.5153864855
663.0,0.09726468460611964,6,6539745.198357939
664.0,0.09726468460611964,6,6588049.86655491
665.0,0.09726468460611964,6,6141476.444991441
666.0,0.09726468460611964,6,6556938.706998905
667.0,0.09726468460611964,6,6306856.250717014
668.0,0.09726468460611964,6,6221970.981040103
669.0,0.09726468460611964,6,6260278.610310427
670.0,0.09726468460611964,6,2.9510255966698566
810.0,0.09726468460611964,7,5904478.388209631
811.0,0.09726468460611964,7,6020273.110074062
812.0,0.09726468460611964,7,6312623.651361328
813.0,0.09726468460611964,7,6033014.527354744
814.0,0.09726468460611964,7,6056835.64358115
815.0,0.09726468460611964,7,5625348.741829129
816.0,0.09726468460611964,7,5915258.489409715
817.0,0.09726468460611964,7,5639951.736799053
818.0,0.09726468460611964,7,5948871.541430188
819.0,0.09726468460611964,7,5811617.681377251
820.0,0.09726468460611964,7,1.2454230268275066
960.0,0.09726468460611964,8,5979587.139880146
961.0,0.09726468460611964,8,5411492.397236855
962.0,0.09726468460611964,8,5783455.577953364
963.0,0.09726468460611964,8,5972554.707347379
964.0,0.09726468460611964,8,6079522.885519257
965.0,0.09726468460611964,8,6112637.598969671
966.0,0.09726468460611964,8,5930715.377051445
967.0,0.09726468460611964,8,5523009.539991785
968.0,0.09726468460611964,8,5672854.234216084
969.0,0.09726468460611964,8,6051260.335153355
970.0,0.09726468460611964,8,1.2207410395637768
1110.0,0.09726468460611964,9,5035517.69247656
1111.0,0.09726468460611964,9,5326027.733812786
1112.0,0.09726468460611964,9,5577215.291118226
1113.0,0.09726468460611964,9,5632284.71567573
1114.0,0.09726468460611964,9,5106198.504425948
1115.0,0.09726468460611964,9,5222605.955985032
1116.0,0.09726468460611964,9,5519881.03284509
1117.0,0.09726468460611964,9,5384823.630882019
1118.0,0.09726468460611964,9,5086192.73494079
1119.0,0.09726468460611964,9,5907632.748262736
1120.0,0.09726468460611964,9,9.126153652756232
1260.0,0.09726468460611964,10,4812920.667423075
1261.0,0.09726468460611964,10,5135445.338150391
1262.0,0.09726468460611964,10,4773523.756303729
1263.0,0.09726468460611964,10,4786187.51367688
1264.0,0.09726468460611964,10,5032914.520097362
1265.0,0.09726468460611964,10,4796194.614826734
1266.0,0.09726468460611964,10,4949111.639467657
1267.0,0.09726468460611964,10,4613941.826851075
1268.0,0.09726468460611964,10,4863396.4572451245
1269.0,0.09726468460611964,10,4761997.937633525
1270.0,0.09726468460611964,10,0.7427501038334563
1410.0,0.09726468460611964,11,4751820.114523322
1411.0,0.09726468460611964,11,4795190.510439097
1412.0,0.09726468460611964,11,4822609.840750821
1413.0,0.09726468460611964,11,4747361.302625955
1414.0,0.09726468460611964,11,4852802.339364251
1415.0,0.09726468460611964,11,4645686.124141699
1416.0,0.09726468460611964,11,4788170.012963038
1417.0,0.09726468460611964,11,4671834.208756673
1418.0,0.09726468460611964,11,4732876.269761093
1419.0,0.09726468460611964,11,4762292.9056371525
1420.0,0.09726468460611964,11,0.9209815453049308
50.0,0.13514884102182753,2,6308211.766648412
51.0,0.13514884102182753,2,6374566.235702148
52.0,0.13514884102182753,2,6416966.76547071
53.0,0.13514884102182753,2,6328064.101478615
54.0,0.13514884102182753,2,6449305.683475045
55.0,0.13514884102182753,2,6222068.441067271
56.0,0.13514884102182753,2,6402412.311558684
57.0,0.13514884102182753,2,6265890.371075169
58.0,0.13514884102182753,2,6322616.830094464
59.0,0.13514884102182753,2,6321571.7619497115
60.0,0.13514884102182753,2,1.3074352725424283
200.0,0.13514884102182753,3,6472734.659808663
201.0,0.13514884102182753,3,6541750.889129144
202.0,0.13514884102182753,3,6425711.956083186
203.0,0.13514884102182753,3,6450920.700162933
204.0,0.13514884102182753,3,6603385.800075893
205.0,0.13514884102182753,3,6387724.6688881265
206.0,0.13514884102182753,3,6556373.698872902
207.0,0.13514884102182753,3,6413434.720139908
208.0,0.13514884102182753,3,6514906.524251681
209.0,0.13514884102182753,3,6262420.488646045
210.0,0.13514884102182753,3,0.635936823937796
350.0,0.13514884102182753,4,6472734.659808663
351.0,0.13514884102182753,4,6542164.553710353
352.0,0.13514884102182753,4,6596001.227056955
353.0,0.13514884102182753,4,6450604.689331226
354.0,0.13514884102182753,4,6470909.188899226
355.0,0.13514884102182753,4,6217790.218855806
356.0,0.13514884102182753,4,6595437.432929693
357.0,0.13514884102182753,4,6398512.17176058
358.0,0.13514884102182753,4,6487182.114591609
359.0,0.13514884102182753,4,6459725.273885643
360.0,0.13514884102182753,4,2.9520816418940354
500.0,0.13514884102182753,5,6356204.294947618
501.0,0.13514884102182753,5,6538517.538362122
502.0,0.13514884102182753,5,6524725.256876271
503.0,0.13514884102182753,5,6017593.308339037
504.0,0.13514884102182753,5,6414625.305722404
505.0,0.13514884102182753,5,6274188.420427809
506.0,0.13514884102182753,5,6560876.616512167
507.0,0.13514884102182753,5,6385137.767283493
508.0,0.13514884102182753,5,6245481.664608739
509.0,0.13514884102182753,5,6451059.911094506
510.0,0.13514884102182753,5,0.6361146951572576
650.0,0.13514884102182753,6,5959757.723586219
651.0,0.13514884102182753,6,5609089.807841629
652.0,0.13514884102182753,6,6453827.5153864855
653.0,0.13514884102182753,6,6539745.198357939
654.0,0.13514884102182753,6,6588049.86655491
655.0,0.13514884102182753,6,6141476.444991441
656.0,0.13514884102182753,6,6556938.706998905
657.0,0.13514884102182753,6,6306856.250717014
658.0,0.13514884102182753,6,6221970.981040103
659.0,0.13514884102182753,6,6260278.610310427
660.0,0.13514884102182753,6,2.9510255966698566
800.0,0.13514884102182753,7,5904478.388209631
801.0,0.13514884102182753,7,6020273.110074062
802.0,0.13514884102182753,7,6312623.651361328
803.0,0.13514884102182753,7,6033014.527354744
804.0,0.13514884102182753,7,6057091.896003227
805.0,0.13514884102182753,7,5625348.741829129
806.0,0.13514884102182753,7,5915258.489409715
807.0,0.13514884102182753,7,5639951.736799053
808.0,0.13514884102182753,7,5948871.541430188
809.0,0.13514884102182753,7,5811617.681377251
810.0,0.13514884102182753,7,1.2454230268275066
950.0,0.13514884102182753,8,5989344.070613411
951.0,0.13514884102182753,8,5388637.8580791475
952.0,0.13514884102182753,8,5925580.524694057
953.0,0.13514884102182753,8,5982654.86913163
954.0,0.13514884102182753,8,6086354.02371257
955.0,0.13514884102182753,8,6074527.319614229
956.0,0.13514884102182753,8,5991006.889808605
957.0,0.13514884102182753,8,5524554.596863585
958.0,0.13514884102182753,8,5980435.693754104
959.0,0.13514884102182753,8,6054184.703837399
960.0,0.13514884102182753,8,1.2207410395637768
